#NSGA2
popsize 100
maxGen 100
numVar 13
numObj 3
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	100
totalTime	11.0981
firstFrontCount	20
frontCount	9
avgEvalTime	0.110605
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.45421	0.153969	0.0857336	0.328978	0.135276	0.242748	0.055498	0.211739	0.0820489	0.00300504	0.139605	0	0.115021	Inf	Inf	0	
0.204494	0.160535	0.129445	0.263205	0.034645	0.177533	0.23145	0.457136	0.229534	0.320086	0.0867716	0.387176	0.0696659	Inf	Inf	0	
0	0.149684	0.293915	0.249177	0.153047	0.468097	0.128366	0.366962	0.130843	0	0.129111	0.392778	0.265164	Inf	Inf	0	
0.196908	0.211827	0.04535	0.258587	0.137248	0.45585	0.137837	0.358876	0.205262	0.20614	0.154913	0.321416	0.236578	Inf	Inf	0	
0.0688643	0.346869	0.360086	0.191237	0.174829	0.447892	0.137472	0.412176	0.31176	0.398851	0.01243	0.133529	0.14709	Inf	Inf	0	
0.0828599	0.180182	0.0393655	0.106855	0.00231142	0.297346	0.125911	0.464765	0.154235	0.128638	0.0373857	0.0983062	0.205053	Inf	Inf	0	
0.45421	0.153969	0.371514	0.258632	0.0162217	0.220241	0.103895	0.366992	0.119197	0.0154355	0.0602735	0	0.115021	Inf	Inf	0	
0	0.0387229	0.148742	0.25458	0.245332	0.119714	0.138028	0.336314	0.315399	0.360598	0.251871	0.45321	0.240394	Inf	Inf	0	
0	0.106071	0.270254	0.0479162	0.082903	0.246572	0.137747	0.378036	0.0298974	0.167214	0.0454235	0.215988	0.306965	Inf	Inf	0	
0	0.0942565	0.151521	0.255572	0.245332	0.119714	0.0809856	0.336314	0.315399	0.360598	0.140653	0.355817	0.240394	Inf	Inf	0	
0.34927	0.0999507	0.368323	0.263924	0.250129	0.300192	0.0577289	0.277806	0.218207	0.0522736	0.112545	0.233801	0.2524	Inf	Inf	0	
0.189971	0.0425347	0.252022	0.167933	0.145125	0.449577	0.0754764	0.359267	0.169453	0.221935	0.0114619	0.0363314	0.419226	Inf	Inf	0	
0.192937	0.0425347	0.252022	0.276999	0.148014	0.449577	0.0678085	0.359267	0.200359	0.0844424	0.0340673	0.266109	0.423314	Inf	Inf	0	
0.193942	0.185519	0.213884	0.265084	0.120182	0.45585	0.0951745	0.398323	0.263356	0.281176	0.209523	0.285053	0.244809	Inf	Inf	0	
0.270842	0.233029	0.0183499	0.280675	0.13328	0.0255023	0.250569	0.44888	0.139779	0.388182	0.0737264	0.0685945	0.314661	Inf	Inf	0	
0.0311885	0.389045	0.287939	0.161125	0.0521532	0.10878	0.116429	0.179521	0.363268	0.269484	0.0247899	0.180191	0.24899	Inf	Inf	0	
0.00784433	0.260221	0.128122	0.000621246	0.145552	0.0123572	0.0202856	0.372458	0.114543	0.136069	0.0724446	0.321416	0.221012	Inf	Inf	0	
0.45421	0.153969	0.0857336	0.328978	0.0162217	0.27757	0.055498	0.318998	0.137151	0.00300504	0.150334	0	0.189777	Inf	Inf	0	
0.208988	0.166374	0.104407	0.192546	0.129831	0.436048	0.168472	0.378741	0.0705757	0.307167	0.347984	0.0666425	0.109091	Inf	Inf	0	
0.191581	0.0716798	0.102797	0.210065	0.217203	0.204225	0.347458	0.374586	0.116208	0.144139	0.153407	0.107042	0.156347	Inf	Inf	0	
0.199061	0.110668	0.355654	0.101142	0.28321	0.449577	0.263022	0.156907	0.351268	0.137195	0.107848	0.150622	0.0352765	Inf	Inf	0	
0.14559	0	0.263635	0.330859	0.202003	0.449577	0.172596	0.399188	0.0610149	0.116413	0	0.105327	0.227857	Inf	Inf	0	
0	0.186204	0.148742	0.275119	0.245332	0.119714	0.109722	0.336314	0.253223	0.371055	0	0.333298	0.244964	Inf	Inf	0	
0.0419251	0.130681	0.169177	0.170845	0.41336	0.45585	0.138342	0.352288	0.188802	0.35891	0.221466	0.343935	0.214483	Inf	Inf	0	
0.135028	0.0852983	0.246367	0.26877	0.174829	0.102058	0.112066	0.324399	0.19968	0.316045	0.01243	0.0853835	0.125628	Inf	Inf	0	



#Generation 53 / 100
currentGen	53
evaluateCount	5300
totalTime	66.842
firstFrontCount	100
frontCount	1
avgEvalTime	0.00635853
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0	0.169602	0.293915	0.249177	0.198746	0.288162	0.0601713	0.367352	0	0.139158	0.0120846	0.322931	0.267755	Inf	Inf	0	
0.00784433	0.260221	0.0829894	0.000621246	0.145552	0.0123572	0.0202856	0.372068	0.114543	0.148077	0.0724446	0.386893	0.221012	Inf	Inf	0	
0.0983331	0.135693	0.303335	0.189004	0.0726615	0.389818	0	0.355158	0.0952545	0.129244	0.0993275	0	0.306094	Inf	Inf	0	
0.19388	0.164274	0.27782	0.417462	0.148014	0.419506	0.314758	0.348522	0.194671	0.365863	0.0433763	0.249001	0.175988	Inf	Inf	0	
0.135028	0.0852983	0.246367	0.293889	0.174829	0.268012	0	0.324399	0.180426	0.352057	0	0.0853835	0.223216	Inf	Inf	0	
0	0.169602	0.293915	0.226052	0.153047	0.255401	0.0601713	0.366962	0.0840214	0.151165	0.129111	0.388408	0.138666	Inf	Inf	0	
0.208988	0.166374	0.104407	0.428267	0.1774	0.436048	0.168472	0.378741	0.0705757	0.307167	0.347984	0.0666425	0.109091	Inf	Inf	0	
0.0288477	0.185022	0.0293923	0.184106	0.224633	0.356326	0.208526	0.333201	0.124675	0.35104	0.066995	0.296914	0.257888	Inf	Inf	0	
0.00343993	0.349878	0.146904	0.162408	0.157339	0.433952	0	0.360544	0	0.00213439	0.0704651	0.0709908	0.321339	Inf	Inf	0	
0.063999	0.364517	0.380067	0.238772	0.113187	0.222278	0.103443	0.404663	0.236791	0.181903	0.0865387	0.357768	0.119586	Inf	Inf	0	
0.41686	0.426755	0.388994	0	0.045494	0.26044	0.0557878	0.466362	0.408332	0.0236498	0	0.0939775	0.402272	Inf	Inf	0	
0.207979	0.0580153	0.120374	0.154489	0	0.383192	0.0597177	0.431712	0.0945797	0.00300504	0.162764	0	0.142749	Inf	Inf	0	
0.45421	0.153969	0.309372	0.258632	0.0623239	0.273499	0.207231	0.366992	0.119197	0.0154355	0.0602735	0.0244635	0.115021	Inf	Inf	0	
0.1646	0.195204	0.374289	0.216404	0.219543	0.357987	0.00157943	0.360544	0.0682412	0.00213439	0	0.0709908	0.321339	Inf	Inf	0	
0.489279	0.195204	0.312147	0.216404	0.219543	0.357987	0.00157943	0.360544	0.110201	0.00213439	0.0601569	0.0709908	0.277904	Inf	Inf	0	
0.207017	0.153969	0.371514	0.258632	0.0162217	0.220241	0.103895	0.328641	0.119197	0.0154355	0.0602735	0	0.144545	Inf	Inf	0	
0.192937	0.0425347	0.245147	0.276999	0.148014	0.449577	0.0678085	0.359267	0.200359	0	0.0340673	0.266109	0.423314	Inf	Inf	0	
0.0983331	0.200309	0.344978	0.189004	0.103325	0.411118	0	0.355158	0.0952545	0.129244	0.0993275	0	0.306094	Inf	Inf	0	
0.189971	0.0425347	0.252022	0.167933	0.165527	0.294532	0.0754764	0.359267	0.169453	0.0557006	0.0208003	0.249001	0.423239	Inf	Inf	0	
0.0750811	0.180182	0.0393655	0.106855	0.0651703	0.297346	0.125911	0.464765	0.154235	0.0510163	0.116693	0.0983062	0.205053	Inf	Inf	0	
0.45421	0.153969	0.371514	0.258632	0.0162217	0.220241	0.103895	0.366992	0.119197	0.0154355	0.0602735	0	0.115021	Inf	Inf	0	
0.171223	0.217126	0.144797	0.260277	0.0702865	0.304583	0.143583	0.174907	0.179018	0.127136	0.267612	0.179014	0.176593	Inf	Inf	0	
0.14559	0	0.456613	0.330859	0.1816	0.449577	0.172596	0.399188	0	0.116413	0	0.105327	0.0646482	Inf	Inf	0	
0.00366492	0.134751	0.352257	0.0850586	0.172089	0.119714	0.138028	0.452826	0.315506	0.087827	0	0.355817	0.251791	Inf	Inf	0	
0	0.180182	0.0682452	0.131582	0.00231142	0.297346	0.131434	0.376427	0.154235	0.128638	0.0373857	0.0983062	0.205053	Inf	Inf	0	
0.0594217	0.105439	0.109125	0.106459	0.136296	0.434334	0.374568	0.41828	0.0566144	0.416052	0.265083	0.3062	0.20312	Inf	Inf	0	
0.134674	0.0839781	0.148451	0.171609	0.0923376	0.19838	0.0112875	0.21068	0.0976026	0.454267	0.020856	0.0669252	0.36056	Inf	Inf	0	
0.208988	0.166374	0.104407	0.117245	0.129831	0.237669	0.265672	0.378741	0.0818467	0.307167	0.347984	0.0683118	0.0133678	Inf	Inf	0	
0	0.186204	0.148742	0.275119	0.245332	0.119714	0.109722	0.290436	0.253223	0.371055	0	0.333298	0.244964	Inf	Inf	0	
0.022999	0.192466	0.181827	0.292968	0.203055	0.468903	0.116772	0.378845	0.365023	0.108758	0.0384375	0.00571914	0.179173	Inf	Inf	0	
0.293394	0.099731	0.149886	0.146463	0.389114	0.119714	0.138028	0.357926	0.281761	0.378561	0.151193	0.354079	0.172312	Inf	Inf	0	
0.170084	0.324223	0.254864	0.247315	0.121521	0.398224	0	0.379252	0.334876	0.014669	0.100165	0.168517	0.179173	Inf	Inf	0	
0.344811	0.186204	0.148742	0.199224	0.389114	0.119714	0.138028	0.357926	0.253223	0.378561	0.0954477	0.354079	0.154175	Inf	Inf	0	
0	0.161605	0.141424	0.0479162	0.0862255	0.321749	0.185502	0.465649	0.237894	0.167371	0.0572467	0	0.306965	Inf	Inf	0	
0.196908	0.211827	0.04535	0.164234	0.137248	0.45585	0.137837	0.358876	0.205262	0.20614	0.0763243	0.321416	0.236578	Inf	Inf	0	
0.41686	0.426755	0.441389	0.0943525	0.045494	0.366062	0.0557878	0.428706	0.408332	0.0236498	0.078589	0.0731075	0.402272	Inf	Inf	0	
0.174444	0.00487953	0.104407	0.179167	0.137488	0.436048	0.179652	0.378741	0.22249	0.307167	0.331767	0.194281	0.139164	Inf	Inf	0	
0.0345441	0.149684	0.293915	0.249177	0.0548115	0.468097	0.128366	0.366962	0.130843	0	0.129111	0.392778	0.217083	Inf	Inf	0	
0.344233	0.0999507	0.368323	0.263924	0.250129	0.300192	0.0577289	0.277806	0.218207	0.0522736	0.148934	0.233801	0.2524	Inf	Inf	0	
0.308625	0.262833	0.0293923	0.321298	0.212064	0.235994	0.288246	0.354813	0.110958	0.223513	0.118042	0.349998	0.257888	Inf	Inf	0	
0.0419251	0.130681	0.169177	0.170845	0.41336	0.45585	0.138314	0.343554	0.188802	0.35891	0.250868	0.343935	0.214483	Inf	Inf	0	
0	0.0387229	0.148742	0.25458	0.245332	0.119714	0.138056	0.336314	0.315399	0.360598	0.22476	0.45321	0.240394	Inf	Inf	0	
0.208988	0.166374	0.0830158	0.217211	0.129831	0.436048	0.168472	0.378741	0.0705757	0.0570831	0.315717	0.0666425	0.109091	Inf	Inf	0	
0.196772	0.346869	0.360086	0.245935	0.174829	0.447892	0.137472	0.429748	0.241718	0.398851	0.01243	0.133529	0.14709	Inf	Inf	0	
0.191691	0.149684	0.16675	0.218475	0.0587612	0.363898	0.0961556	0.2846	0.197722	0.0223141	0.172432	0.392778	0.247396	Inf	Inf	0	
0.0983331	0.200309	0.391727	0.189004	0.0726615	0.359748	0	0.355158	0.226225	0.129244	0.141942	0	0.306094	Inf	Inf	0	
0	0.0942565	0.151521	0.255572	0.1572	0.119714	0.0809856	0.336314	0.184429	0.360598	0.0980377	0.355817	0.107626	Inf	Inf	0	
0.0399568	0.149684	0.135316	0.249177	0.233593	0.468097	0.128366	0.366962	0.0475976	0	0.129111	0.349748	0.225265	Inf	Inf	0	
0.122123	0.170893	0.261032	0.0479162	0.082903	0.246572	0.0867049	0.224785	0.0513239	0.0768615	0.0799053	0.37496	0.306965	Inf	Inf	0	
0	0.186204	0.230041	0.275119	0.245332	0.119714	0.103722	0.336314	0.253223	0.371055	0	0.298304	0.244964	Inf	Inf	0	
0.16868	0.214625	0.420636	0.216404	0.157339	0.318621	0	0.360544	0.0640071	0.200073	0.0415916	0.0709908	0.321339	Inf	Inf	0	
0.20695	0	0.13151	0.255572	0.245332	0.119714	0.1498	0.444245	0.195685	0.162659	0.140653	0.355817	0.240394	Inf	Inf	0	
0.1494	0.110668	0.355654	0.101142	0.28321	0.441234	0.263022	0.156907	0.351268	0.137195	0.112125	0.0625284	0.16505	Inf	Inf	0	
0	0.148618	0.0744182	0.0105635	0.138738	0.45585	0.0108105	0.367392	0.194391	0.0840869	0.0304386	0.0646565	0.167331	Inf	Inf	0	
0.0579547	0.229135	0.151849	0.0663883	0.00993862	0.367809	0.164054	0.464772	0.0977566	0.0944144	0.0878293	0.0983062	0.156144	Inf	Inf	0	
0.41686	0.393709	0.388994	0	0.127947	0.21602	0.0557878	0.345865	0.408332	0.0236498	0	0.0913119	0.402272	Inf	Inf	0	
0	0.379916	0.360086	0.191237	0.0923754	0.376369	0.112066	0.430989	0.31176	0.398851	0.01243	0.115325	0.234322	Inf	Inf	0	
0.191581	0.0716798	0.114361	0.244383	0.217203	0.272643	0.347458	0.374586	0.116208	0.258657	0.153407	0.105431	0.156347	Inf	Inf	0	
0.189971	0.0425347	0.252022	0.167933	0.145125	0.449577	0.162587	0.359267	0.169453	0.257578	0	0.0363314	0.419226	Inf	Inf	0	
0.00784433	0.260221	0.128122	0.000621246	0.145552	0.0123572	0.0202856	0.372458	0.114543	0.150612	0.0724446	0.321416	0.221012	Inf	Inf	0	
0.45421	0.153969	0.28827	0.258632	0.00731962	0.27757	0.118458	0.366992	0.119197	0.03133	0.0602735	0.0742421	0.0771689	Inf	Inf	0	
0.222404	0.262668	0.119368	0.213551	0.186275	0.108539	0.0970824	0.345744	0.098103	0.0415034	0.111463	0.0757869	0.373767	Inf	Inf	0	
0.169651	0.267101	0.0574525	0.210765	0.0157342	0.269166	0.200413	0.360772	0.151827	0.316808	0.153471	0.349998	0.273475	Inf	Inf	0	
0.0419251	0.130681	0.169177	0.170845	0.425683	0.45585	0.138342	0.352288	0.0267709	0.325689	0.221466	0.28762	0.214483	Inf	Inf	0	
0.0688643	0.346869	0.360086	0.191237	0.174829	0.442365	0.137472	0.412176	0.323341	0.477445	0	0.133529	0.14709	Inf	Inf	0	
0.149924	0.0504638	0.0337812	0.250384	0.114107	0.410275	0.11914	0.385332	0.344496	0.39283	0	0.228557	0.260263	Inf	Inf	0	
0.199061	0.110668	0.355654	0.197242	0.355398	0.449577	0.263022	0.156907	0.351268	0.137195	0.107848	0.296383	0.0352765	Inf	Inf	0	
0.0419251	0.130681	0.169177	0.170845	0.341172	0.45585	0.138342	0.352288	0.188802	0.35891	0.221466	0.128141	0.214483	Inf	Inf	0	
0.022999	0.192466	0.181827	0.274916	0.177731	0.415122	0.230624	0.413789	0.365023	0.0949704	0.0856519	0.00571914	0.164804	Inf	Inf	0	
0.0688643	0.436848	0.289654	0.191237	0.157745	0.222278	0.103443	0.401949	0.236791	0.419304	0.0393243	0.176003	0.119586	Inf	Inf	0	
0.0741906	0.26463	0.191512	0.285741	0.249731	0.236433	0.0243059	0.360167	0	0.00213439	0.0704651	0.188692	0.146506	Inf	Inf	0	
0.344811	0.169083	0.147844	0.146463	0.242525	0.317233	0.138028	0.375939	0.352936	0.378561	0.151193	0.236377	0.386628	Inf	Inf	0	
0.0579547	0.207034	0.317093	0.0663883	0.00993862	0.240254	0.170019	0.464772	0.152957	0.21591	0.186318	0.0983062	0.167895	Inf	Inf	0	
0.208988	0.00487953	0.104407	0.14393	0.137488	0.436048	0.187856	0.430107	0.155572	0.3388	0.205022	0.194281	0.11148	Inf	Inf	0	
0.344811	0.170991	0.148742	0.299625	0.389114	0.119714	0.138028	0.357926	0.265751	0.378561	0.151193	0.354079	0.187908	Inf	Inf	0	
0.34927	0.115164	0.368323	0.204452	0.250129	0.300192	0.0694849	0.277806	0.218207	0.104148	0	0.233801	0.236804	Inf	Inf	0	
0.15331	0.205872	0	0.313962	0.0837577	0.309888	0.0120557	0.439682	0.0738087	0.311087	0.195628	0.176401	0.273475	Inf	Inf	0	
0.113379	0.187613	0.123646	0.232356	0	0.184758	0.150478	0.265101	0.15275	0.234835	0.109248	0.040418	0.145447	Inf	Inf	0	
0.171223	0.217126	0.144797	0.260277	0.0702865	0.304583	0.143583	0.174907	0.179018	0.127136	0.216967	0.179014	0.176593	Inf	Inf	0	
0.355271	0.193091	0.335197	0.283354	0	0.281514	0.228259	0.269213	0.233161	0.128168	0.13724	0.149528	0.238052	Inf	Inf	0	
0.223728	0.166374	0.0864514	0.192546	0.129831	0.436048	0.168472	0.378741	0.111877	0.307167	0.233838	0.0666425	0.300368	Inf	Inf	0	
0.169651	0.286866	0.0754083	0.210765	0.0157342	0.269166	0.200413	0.360772	0.169092	0.234865	0.153471	0.349998	0.0821988	Inf	Inf	0	
0.192794	0.262833	0.00222638	0.389534	0.161415	0.356326	0.208526	0.284713	0.138874	0.34067	0.066995	0.3699	0.257888	Inf	Inf	0	
0.095466	0.205872	0.0271659	0.195792	0.134406	0.309888	0.0120557	0.439682	0.230238	0.311087	0.153471	0.176401	0.273475	Inf	Inf	0	
0.0311885	0.361975	0.287939	0.119124	0.0521532	0.11773	0.116429	0.179521	0.363268	0.269484	0.0247899	0.180191	0.359726	Inf	Inf	0	
0	0.161605	0.135136	0.108291	0.082903	0.267498	0.185502	0.113559	0	0.167371	0.0572467	0.215988	0.341656	Inf	Inf	0	
0.158745	0.214625	0.312147	0.151879	0.141594	0.430729	0.00157943	0.360199	0.0640071	0.00483213	0.0622368	0.140216	0.321339	Inf	Inf	0	
0.45421	0.153969	0.371514	0.258632	0.0162217	0.220241	0.103895	0.366992	0.119197	0.0127377	0.0602735	0	0.115021	Inf	Inf	0	
0.219237	0.153085	0.149121	0.213551	0.186275	0.108539	0.0970824	0.345744	0.098103	0.0777339	0.111463	0.0757869	0.430481	Inf	Inf	0	
0.0243122	0.135315	0.169177	0.170845	0.41336	0.45585	0.138342	0.352288	0.0267709	0.331591	0.221466	0.28762	0.214483	Inf	Inf	0	
0.222404	0.129195	0.119368	0.213551	0.186275	0.132739	0.0314057	0.364898	0.116208	0.0901643	0.223374	0.0639363	0.449342	Inf	Inf	0	
0.201617	0.196413	0.0857336	0.328978	0.0162217	0.27757	0.133635	0.397681	0.137151	0.00300504	0.150334	0	0.189777	Inf	Inf	0	
0.457087	0.23702	0.135733	0.263205	0.153699	0.136362	0.0788008	0.457136	0.229534	0.320086	0.0569476	0.345118	0.0696659	Inf	Inf	0	
0.135028	0.0852983	0.246367	0.26877	0.174829	0.102058	0.112066	0.324399	0.19968	0.316045	0.01243	0.0853835	0.125628	Inf	Inf	0	
0.0419251	0.130681	0.169177	0.170845	0.41336	0.45585	0.138342	0.352288	0.188802	0.35891	0.221466	0.343935	0.214483	Inf	Inf	0	
0	0.186204	0.148742	0.275119	0.245332	0.119714	0.109722	0.336314	0.253223	0.371055	0	0.333298	0.244964	Inf	Inf	0	
0.14559	0	0.263635	0.330859	0.202003	0.449577	0.172596	0.399188	0.0610149	0.116413	0	0.105327	0.227857	Inf	Inf	0	
0.199061	0.110668	0.355654	0.101142	0.28321	0.449577	0.263022	0.156907	0.351268	0.137195	0.107848	0.150622	0.0352765	Inf	Inf	0	
0.191581	0.0716798	0.102797	0.210065	0.217203	0.204225	0.347458	0.374586	0.116208	0.144139	0.153407	0.107042	0.156347	Inf	Inf	0	
0.208988	0.166374	0.104407	0.192546	0.129831	0.436048	0.168472	0.378741	0.0705757	0.307167	0.347984	0.0666425	0.109091	Inf	Inf	0	



#Generation 54 / 100
currentGen	54
evaluateCount	5400
totalTime	67.5317
firstFrontCount	100
frontCount	1
avgEvalTime	0.00545592
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.158745	0.215048	0.35018	0.151879	0.141594	0.422935	0	0.360199	0.0640071	0.00483213	0.0622368	0.140216	0.321339	Inf	Inf	0	
0.208988	0.166374	0.104407	0.192546	0.0625486	0.424704	0.168472	0.378741	0.0950946	0.307167	0.347984	0.0666425	0.109091	Inf	Inf	0	
0.00784433	0.260221	0.0829894	0.000621246	0.145552	0.0123572	0.0202856	0.368681	0.114543	0.148077	0.0724446	0.386893	0.221012	Inf	Inf	0	
0.171223	0.217126	0.38686	0.260277	0.26823	0.304583	0.0745159	0.279016	0.179018	0.127136	0.216856	0.179014	0.148647	Inf	Inf	0	
0.1494	0.110668	0.113591	0.101142	0.0852661	0.441234	0.218892	0.156907	0.351268	0.0438401	0.204373	0.0625284	0.16505	Inf	Inf	0	
0.45421	0.153969	0.28827	0.310718	0.00731962	0.27757	0.145862	0.366992	0.119197	0.03133	0.0602735	0.0738539	0.0771689	Inf	Inf	0	
0.0278344	0.161605	0.141424	0.0479162	0.0862255	0.321749	0.158097	0.465649	0.237894	0.167371	0.0572467	0.0368162	0.306965	Inf	Inf	0	
0.0575311	0.161605	0.089585	0.108291	0.082903	0.320875	0.173177	0.113559	0	0.18885	0.0572467	0.215988	0.341656	Inf	Inf	0	
0.0868593	0.205872	0	0.124626	0.0837577	0.263729	0.0120557	0.439682	0.0738087	0.311087	0.195628	0.176401	0.273475	Inf	Inf	0	
0.129271	0.151015	0.374289	0.209607	0.219543	0.357987	0.00157943	0.360544	0.0682412	0.00213439	0	0.0709908	0.321339	Inf	Inf	0	
0.104193	0.397312	0.289654	0.198034	0.157745	0.232789	0.103443	0.460945	0.236791	0.419304	0.0393243	0.176003	0.119586	Inf	Inf	0	
0.0579547	0.265122	0.224507	0.191651	0.00993862	0.421224	0.164054	0.464772	0.0977566	0.111229	0.0878293	0	0.281162	Inf	Inf	0	
0.203131	0	0.402254	0.205597	0.187776	0.396163	0.172596	0.399188	0.126749	0.0995984	0	0	0.0646482	Inf	Inf	0	
0.41686	0.426755	0.398248	0	0.045494	0.220137	0.0557878	0.407088	0.352023	0.311944	0	0.0939775	0.348724	Inf	Inf	0	
0.19388	0.164274	0.27782	0.417462	0.148014	0.419506	0.314758	0.407796	0.25098	0	0.0682743	0.249001	0.175988	Inf	Inf	0	
0.0965415	0.262833	0.00222638	0.389534	0.161415	0.356326	0.11968	0.284713	0.214437	0.328855	0.066995	0.321406	0.291346	Inf	Inf	0	
0.223728	0.166374	0	0.192546	0.129831	0.436048	0.163726	0.378741	0.0782181	0.318982	0.233838	0.115137	0.309281	Inf	Inf	0	
0.222404	0.262668	0.119368	0.213551	0.186275	0.0975304	0.0970824	0.345744	0.0888568	0.0415034	0.111463	0.0757869	0.196658	Inf	Inf	0	
0.173221	0.166374	0.104407	0.117245	0.129831	0.335655	0.265672	0.378741	0.0910929	0.224412	0.347984	0.0683118	0.176997	Inf	Inf	0	
0.191691	0.244193	0.366778	0.218475	0.0587612	0.359534	0.0961556	0.2846	0.0660769	0.0223141	0.172432	0.392778	0.247396	Inf	Inf	0	
0.1646	0.195204	0.264529	0.216404	0.295402	0.36235	0.0669221	0.360544	0.199886	0.00213439	0	0.0709908	0.321339	Inf	Inf	0	
0.14559	0	0.263635	0.445702	0.202003	0.449577	0.0950132	0.399188	0.101541	0.116413	0	0.157007	0.191385	Inf	Inf	0	
0.1646	0.206988	0.374289	0.216404	0.043256	0.357987	0.00157943	0.360544	0.0682412	0.0221275	0	0.0709908	0.409059	Inf	Inf	0	
0.41686	0.426755	0.431955	0	0.045494	0.26044	0.0557878	0.398212	0.408332	0.0036567	0	0.112542	0.314552	Inf	Inf	0	
0.45421	0.220884	0.309372	0.258632	0.0623239	0.273499	0.207231	0.366992	0.275787	0.0154355	0.0602735	0.0244635	0.115021	Inf	Inf	0	
0.199061	0.110668	0.355654	0.119202	0.227075	0.449577	0.263022	0.156907	0.351268	0.220807	0.0961702	0.150622	0.0352765	Inf	Inf	0	
0.241287	0.166374	0.248399	0.0991849	0.185966	0.237669	0.265672	0.378741	0.0818467	0.307167	0.347984	0.0683118	0.0133678	Inf	Inf	0	
0.420043	0.204905	0.245416	0.199224	0.401497	0.129027	0.138028	0.30458	0.253223	0.378561	0.0954477	0.354079	0.154175	Inf	Inf	0	
0.095466	0.187171	0.0271659	0.195792	0.0940892	0.285926	0.0120557	0.439682	0.230238	0.311087	0.0819516	0.176401	0.273475	Inf	Inf	0	
0.0243122	0.135315	0.169177	0.170845	0.41336	0.45585	0.165157	0.352288	0.0267709	0.331591	0.0165169	0.28762	0.214483	Inf	Inf	0	
0.14559	0	0.456613	0.330859	0.0829212	0.449577	0.172596	0.399188	0.0613539	0.116413	0.204949	0.176047	0.0646482	Inf	Inf	0	
0.222404	0.37028	0.25043	0.213551	0.100776	0.132739	0.0943558	0.364898	0.116208	0.1861	0.223374	0.0639363	0.449342	Inf	Inf	0	
0	0.12089	0.156877	0.217872	0	0.11773	0.0733867	0.179521	0.363268	0.173549	0.0247899	0.180191	0.359726	Inf	Inf	0	
0.45421	0.123012	0.28827	0.345847	0.141719	0.27757	0.118458	0.361955	0.119197	0.03133	0	0.0742421	0.0771689	Inf	Inf	0	
0.192937	0.0425347	0.245147	0.276999	0.0760343	0.449577	0.080576	0.364303	0.200359	0	0.0340673	0.266109	0.423314	Inf	Inf	0	
0.1494	0.110668	0.355654	0.101142	0.28321	0.441234	0.263022	0.30157	0.351268	0.137195	0.112125	0.0625284	0.170812	Inf	Inf	0	
0.0983331	0.135693	0.303335	0.189004	0.0726615	0.389818	0	0.355158	0.0952545	0.129244	0.0993275	0	0.300332	Inf	Inf	0	
0.0983331	0.200309	0.339213	0.189004	0.0713542	0.359748	0.0466537	0.355158	0.226225	0.129244	0.141942	0	0.198555	Inf	Inf	0	
0.171223	0.217126	0.19731	0.260277	0.0715939	0.304583	0.0969289	0.174907	0.155467	0.127136	0.403001	0.179014	0.284132	Inf	Inf	0	
0.069534	0.200071	0.169177	0.170845	0.341172	0.45585	0.138342	0.352288	0.188802	0.35891	0.274162	0.174574	0.214483	Inf	Inf	0	
0.0465817	0.19524	0.117754	0.285741	0.249731	0.236433	0.0243059	0.360167	0	0.00213439	0.0704651	0.142259	0.146506	Inf	Inf	0	
0.174444	0.00487953	0.104407	0.185343	0.250183	0.436048	0.179652	0.378741	0.22249	0.343089	0.331767	0.194281	0.139164	Inf	Inf	0	
0.0688643	0.436848	0.289654	0.185061	0.157745	0.222278	0.103443	0.401949	0.236791	0.383382	0.0393243	0.176003	0.119586	Inf	Inf	0	
0.191691	0.15377	0.16675	0.218475	0.0904571	0.386768	0.0961556	0.2846	0.197722	0.0223141	0.0835286	0.273538	0.247396	Inf	Inf	0	
0.361036	0.0852983	0.246367	0.293889	0.174829	0.262296	0	0.324399	0.180426	0.205066	0	0.0853835	0.223216	Inf	Inf	0	
0.063999	0.364517	0.380067	0.238772	0.113187	0.222278	0.103443	0.404663	0.236791	0.328894	0.0865387	0.295624	0.119586	Inf	Inf	0	
0	0.169602	0.237223	0.226052	0.146131	0.290781	0.0601713	0.366962	0.0840214	0.151165	0.129111	0.32796	0.223039	Inf	Inf	0	
0.00736353	0.233552	0.148742	0.131225	0.245332	0.119714	0.109722	0.290436	0.20637	0.371055	0.00690267	0.333298	0.23614	Inf	Inf	0	
0.044812	0.149684	0.293915	0.321046	0.0548115	0.468097	0.128366	0.366962	0.130843	0	0.122209	0.392778	0.225907	Inf	Inf	0	
0.45421	0.153969	0.371514	0.316478	0.0162217	0.220241	0.103895	0.276287	0.0862833	0.0118558	0.0602735	0	0.115021	Inf	Inf	0	
0.0741906	0.26463	0.191512	0.29363	0.249731	0.236433	0.0243059	0.366172	0.0329139	0.00571405	0.0704651	0.188692	0.146506	Inf	Inf	0	
